"intersection_id","latitude","longitude","street_1","street_2","street_3","street_4","survey_date","period","time","movement_index","approach_header_1","approach_header_2","approach_bound","movement","destination_id","destination_latitude","destination_longitude","lights","other_vehicles","bicycles_on_road","bicycles_crosswalk","totals"
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",20,"Hereford St Westbound","Westbound","Westbound","Thru","I2815",-43.53203957,172.6328672,11,1,4,0,16
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",22,"Hereford St Westbound","Westbound","Westbound","Right","I2718",-43.53094333,172.6305951,13,2,0,0,15
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",34,"Montreal St Northbound","Northbound","Northbound","Left","","","",4,0,0,0,4
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",36,"Montreal St Northbound","Northbound","Northbound","Thru","","","",140,5,4,0,149
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",38,"Montreal St Northbound","Northbound","Northbound","Right","I2815",-43.53203957,172.6328672,21,1,1,0,23
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",50,"Hereford St Eastbound","Eastbound","Eastbound","Left","I2718",-43.53094333,172.6305951,5,0,0,0,5
"I2719",-43.5320425,172.6306008,"Hereford","Montreal","","","2025-03-11","AM","07:00",52,"Hereford St Eastbound","Eastbound","Eastbound","Thru","","","",16,1,14,0,31
"I2727",-43.53640576,172.6306131,"Montreal","St Asaph","","","2024-04-11","AM","07:00",20,"St Asaph St Westbound","Westbound","Westbound","Thru","I2853",-43.53639852,172.6336311,101,7,6,0,114
"I2727",-43.53640576,172.6306131,"Montreal","St Asaph","","","2024-04-11","AM","07:00",22,"St Asaph St Westbound","Westbound","Westbound","Right","I2728",-43.53531525,172.6306109,33,1,0,0,34
"I2727",-43.53640576,172.6306131,"Montreal","St Asaph","","","2024-04-11","AM","07:00",34,"Montreal St Northbound","Northbound","Northbound","Left","I2611",-43.53641192,172.6276004,7,1,1,0,9
"I2727",-43.53640576,172.6306131,"Montreal","St Asaph","","","2024-04-11","AM","07:00",36,"Montreal St Northbound","Northbound","Northbound","Thru","","","",170,3,4,0,177
"I2728",-43.53531525,172.6306109,"Montreal","Tuam","","","2023-05-31","AM","07:00",36,"Montreal St Northbound","Northbound","Northbound","Thru","I2727",-43.53640576,172.6306131,167,9,3,0,179
"I2728",-43.53531525,172.6306109,"Montreal","Tuam","","","2023-05-31","AM","07:00",38,"Montreal St Northbound","Northbound","Northbound","Right","I2850",-43.53530814,172.6336231,27,1,0,0,28
"I2728",-43.53531525,172.6306109,"Montreal","Tuam","","","2023-05-31","AM","07:00",50,"Tuam St Eastbound","Eastbound","Eastbound","Left","","","",39,0,0,0,39
"I2728",-43.53531525,172.6306109,"Montreal","Tuam","","","2023-05-31","AM","07:00",52,"Tuam St Eastbound","Eastbound","Eastbound","Thru","I2610",-43.53532067,172.6276036,75,7,1,0,83
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",18,"Moorhouse Ave Westbound","Westbound","Westbound","Left","","","",14,2,0,0,16
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",20,"Moorhouse Ave Westbound","Westbound","Westbound","Thru","I2859",-43.53995081,172.6336091,325,14,0,0,339
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",22,"Moorhouse Ave Westbound","Westbound","Westbound","Right","","","",21,1,0,0,22
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",24,"Moorhouse Ave Westbound","Westbound","Westbound","U-Turn","I2629",-43.5399572,172.6279161,2,0,0,0,2
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",34,"Montreal St Northbound","Northbound","Northbound","Left","I2629",-43.5399572,172.6279161,5,1,0,0,6
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",36,"Montreal St Northbound","Northbound","Northbound","Thru","","","",127,3,0,0,130
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",38,"Montreal St Northbound","Northbound","Northbound","Right","I2859",-43.53995081,172.6336091,15,1,0,0,16
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",50,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Left","","","",58,0,1,0,59
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",52,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Thru","I2629",-43.5399572,172.6279161,143,5,4,0,152
"I2731",-43.53995315,172.6306073,"Montreal","Moorhouse","","","2024-12-10","AM","07:00",54,"Moorhouse Ave Eastbound","Eastbound","Eastbound","Right","","","",10,0,0,0,10
"I2754",-43.52658514,172.6312196,"Cranmer","Kilmore","Montreal","","2022-02-10","AM","07:00",6,"Montreal St","Westbound","Westbound","Thru","I2848",-43.52658813,172.6335995,58,2,1,0,61
"I2754",-43.52658514,172.6312196,"Cranmer","Kilmore","Montreal","","2022-02-10","AM","07:00",7,"Montreal St","Westbound","Westbound","Right","I2715",-43.52441001,172.6305907,5,0,0,0,5
"I2754",-43.52658514,172.6312196,"Cranmer","Kilmore","Montreal","","2022-02-10","AM","07:00",9,"Cranmer Sq","Northbound","Northbound","Left","","","",6,0,0,0,6
"I2754",-43.52658514,172.6312196,"Cranmer","Kilmore","Montreal","","2022-02-10","AM","07:00",10,"Cranmer Sq","Northbound","Northbound","Thru","I2755",-43.52871594,172.6311069,77,4,0,0,81
"I2755",-43.52871594,172.6311069,"Armagh","Cranmer","Montreal","","2025-03-11","AM","07:00",22,"Armagh St Westbound","Westbound","Westbound","Right","I2754",-43.52658514,172.6312196,1,1,0,0,2
"I2755",-43.52871594,172.6311069,"Armagh","Cranmer","Montreal","","2025-03-11","AM","07:00",34,"Montreal St Northbound","Northbound","Northbound","Left","I2605",-43.52878891,172.6276042,7,0,0,0,7
"I2755",-43.52871594,172.6311069,"Armagh","Cranmer","Montreal","","2025-03-11","AM","07:00",36,"Montreal St Northbound","Northbound","Northbound","Thru","I2716",-43.52986245,172.6305927,112,2,1,0,115
"I2755",-43.52871594,172.6311069,"Armagh","Cranmer","Montreal","","2025-03-11","AM","07:00",38,"Montreal St Northbound","Northbound","Northbound","Right","I2849",-43.52876955,172.6336043,26,3,0,0,29
"I2755",-43.52871594,172.6311069,"Armagh","Cranmer","Montreal","","2025-03-11","AM","07:00",50,"Armagh St Eastbound","Eastbound","Eastbound","Left","I2754",-43.52658514,172.6312196,5,1,1,0,7
"I2755",-43.52871594,172.6311069,"Armagh","Cranmer","Montreal","","2025-03-11","AM","07:00",52,"Armagh St Eastbound","Eastbound","Eastbound","Thru","I2605",-43.52878891,172.6276042,6,0,0,0,6
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",2,"A1 Cambridge SBD","Southbound","Southbound","Right","I2718",-43.53094333,172.6305951,5,0,0,0,5
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",4,"A1 Cambridge SBD","Southbound","Southbound","Thru","I2832",-43.52986068,172.6334767,188,7,2,0,197
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",7,"A1 Cambridge SBD","Southbound","Southbound","Hard Left","","","",0,0,0,7,0
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",13,"n/a","Southwestbound","Southwestbound","Bear Left","I2815",-43.53203957,172.6328672,0,0,0,1,0
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",14,"n/a","Southwestbound","Southwestbound","Left","","","",0,0,0,1,0
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",20,"A2 Worcester WBD","Westbound","Westbound","Thru","","","",0,0,2,0,2
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",22,"A2 Worcester WBD","Westbound","Westbound","Left","I2815",-43.53203957,172.6328672,0,0,1,0,1
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",50,"A4 WorcesterEBD","Eastbound","Eastbound","Right","I2815",-43.53203957,172.6328672,0,0,1,0,1
"I2814",-43.53094168,172.6328549,"Cambridge","Worcester","","","2018-01-05","AM","07:00",52,"A4 WorcesterEBD","Eastbound","Eastbound","Thru","I2718",-43.53094333,172.6305951,0,0,1,0,1
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",2,"Cambridge Tce Southbound","Southbound","Southbound","Left","I2874",-43.5320378,172.6338282,9,0,0,0,9
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",4,"Cambridge Tce Southbound","Southbound","Southbound","Thru","I2814",-43.53094168,172.6328549,212,3,0,0,215
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",6,"Cambridge Tce Southbound","Southbound","Southbound","Right","I2719",-43.5320425,172.6306008,5,0,1,0,6
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",18,"Hereford St Westbound","Westbound","Westbound","Left","I2843",-43.53421802,172.633512,11,1,1,0,13
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",20,"Hereford St Westbound","Westbound","Westbound","Thru","I2874",-43.5320378,172.6338282,13,1,3,0,17
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",52,"Hereford St Eastbound","Eastbound","Eastbound","Thru","I2719",-43.5320425,172.6306008,22,1,3,0,26
"I2815",-43.53203957,172.6328672,"Cambridge","Hereford","","","2024-04-11","AM","07:00",54,"Hereford St Eastbound","Eastbound","Eastbound","Right","I2843",-43.53421802,172.633512,9,0,0,0,9
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",2,"Durham St","Southbound","Southbound","Left","I2961",-43.5298524,172.6366231,2,0,0,0,2
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",4,"Durham St","Southbound","Southbound","Thru","I2849",-43.52876955,172.6336043,228,2,0,0,230
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",6,"Durham St","Southbound","Southbound","Right","I2716",-43.52986245,172.6305927,3,1,0,0,4
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",18,"Gloucester St Westbound","Westbound","Westbound","Left","I2814",-43.53094168,172.6328549,0,1,0,0,1
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",20,"Gloucester St Westbound","Westbound","Westbound","Thru","I2961",-43.5298524,172.6366231,1,0,1,0,2
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",52,"Gloucester St Eastbound","Eastbound","Eastbound","Thru","I2716",-43.52986245,172.6305927,1,0,2,0,3
"I2832",-43.52986068,172.6334767,"Cambridge","Durham North","Gloucester","","2023-03-21","AM","07:00",54,"Gloucester St Eastbound","Eastbound","Eastbound","Right","I2814",-43.53094168,172.6328549,15,2,0,0,17
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",2,"Durham St North Southbound","Southbound","Southbound","Left","I2953",-43.52087953,172.6366005,11,0,0,0,11
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",4,"Durham St North Southbound","Southbound","Southbound","Thru","","","",66,0,0,0,66
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",6,"Durham St North Southbound","Southbound","Southbound","Right","I2712",-43.52087556,172.6305764,22,0,0,0,22
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",18,"Bealey Ave Westbound","Westbound","Westbound","Left","","","",108,1,0,0,109
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",20,"Bealey Ave Westbound","Westbound","Westbound","Thru","I2953",-43.52087953,172.6366005,215,1,0,0,216
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",22,"Bealey Ave Westbound","Westbound","Westbound","Right","","","",12,1,0,0,13
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",50,"Bealey Ave Eastbound","Eastbound","Eastbound","Left","","","",3,1,0,0,4
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",52,"Bealey Ave Eastbound","Eastbound","Eastbound","Thru","I2712",-43.52087556,172.6305764,185,4,1,0,190
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",54,"Bealey Ave Eastbound","Eastbound","Eastbound","Right","","","",21,0,0,0,21
"I2836",-43.52087516,172.6335897,"Bealey","Durham North","","","2022-02-10","AM","07:00",56,"Bealey Ave Eastbound","Eastbound","Eastbound","U-Turn","I2953",-43.52087953,172.6366005,1,0,0,0,1
"I2840",-43.52440363,172.6335849,"Durham North","Salisbury","","","2025-08-13","AM","07:00",2,"Durham St Nth Southbound","Southbound","Southbound","Left","I2956",-43.52440344,172.6366036,5,0,0,0,5
"I2840",-43.52440363,172.6335849,"Durham North","Salisbury","","","2025-08-13","AM","07:00",4,"Durham St Nth Southbound","Southbound","Southbound","Thru","","","",211,2,3,0,216
"I2840",-43.52440363,172.6335849,"Durham North","Salisbury","","","2025-08-13","AM","07:00",52,"Salisbury St Eastbound","Eastbound","Eastbound","Thru","I2715",-43.52441001,172.6305907,39,5,2,0,46
"I2840",-43.52440363,172.6335849,"Durham North","Salisbury","","","2025-08-13","AM","07:00",54,"Salisbury St Eastbound","Eastbound","Eastbound","Right","I2848",-43.52658813,172.6335995,2,0,0,0,2
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",2,"Oxford Tce Southbound","Southbound","Southbound","Left","I2967",-43.53423421,172.6366342,1,0,0,0,1
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",4,"Oxford Tce Southbound","Southbound","Southbound","Thru","I2874",-43.5320378,172.6338282,1,0,0,0,1
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",18,"Lichfield St","Westbound","Westbound","Left","I2850",-43.53530814,172.6336231,3,0,0,0,3
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",20,"Lichfield St","Westbound","Westbound","Thru","I2967",-43.53423421,172.6366342,4,0,0,0,4
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",38,"Durham St Southbound","Northbound","Northbound","Right","I2967",-43.53423421,172.6366342,6,1,0,0,7
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",59,"Durham St Southbound","Southeastbound","Southeastbound","Bear Left","I2967",-43.53423421,172.6366342,12,1,1,0,14
"I2843",-43.53421802,172.633512,"Cambridge","Durham South","Lichfield","Oxford","2023-05-31","AM","07:00",61,"Durham St Southbound","Southeastbound","Southeastbound","Bear Right","I2850",-43.53530814,172.6336231,220,5,4,0,229
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",4,"Durham St Nth Southbound","Southbound","Southbound","Thru","I2840",-43.52440363,172.6335849,204,2,2,0,208
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",6,"Durham St Nth Southbound","Southbound","Southbound","Right","I2754",-43.52658514,172.6312196,2,0,0,0,2
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",7,"Durham St Nth Southbound","Southbound","Southbound","Hard Right","","","",1,0,0,0,1
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",18,"Kilmore St Westbound","Westbound","Westbound","Left","I2849",-43.52876955,172.6336043,31,0,0,0,31
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",20,"Kilmore St Westbound","Westbound","Westbound","Thru","I2958",-43.52658421,172.6366112,51,3,4,0,58
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",21,"Kilmore St Westbound","Westbound","Westbound","Bear Right","","","",14,2,0,0,16
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",61,"Victoria St","Southeastbound","Southeastbound","Bear Right","I2849",-43.52876955,172.6336043,46,4,0,0,50
"I2848",-43.52658813,172.6335995,"Durham North","Kilmore","Victoria","","2025-08-13","AM","07:00",63,"Victoria St","Southeastbound","Southeastbound","Hard Right","I2754",-43.52658514,172.6312196,4,0,0,0,4
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","07:00",4,"Durham St Southbound","Southbound","Southbound","Thru","I2848",-43.52658813,172.6335995,233,5,0,0,238
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","07:00",6,"Durham St Southbound","Southbound","Southbound","Right","I2755",-43.52871594,172.6311069,5,1,0,0,6
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","07:00",18,"Armagh St Westbound","Westbound","Westbound","Left","I2832",-43.52986068,172.6334767,5,0,1,0,6
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","07:00",20,"Armagh St Westbound","Westbound","Westbound","Thru","I2906",-43.52876568,172.6350261,0,0,5,0,5
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","07:00",52,"Armagh St Eastbound","Eastbound","Eastbound","Thru","I2755",-43.52871594,172.6311069,22,0,1,0,23
"I2849",-43.52876955,172.6336043,"Armagh","Durham North","","","2023-02-08","AM","07:00",54,"Armagh St Eastbound","Eastbound","Eastbound","Right","I2832",-43.52986068,172.6334767,4,2,0,0,6
"I2850",-43.53530814,172.6336231,"Durham South","Tuam","","","2024-04-11","AM","07:00",2,"Durham St Southbound","Southbound","Southbound","Left","I2968",-43.53530451,172.636637,18,0,2,0,20
"I2850",-43.53530814,172.6336231,"Durham South","Tuam","","","2024-04-11","AM","07:00",4,"Durham St Southbound","Southbound","Southbound","Thru","I2843",-43.53421802,172.633512,209,1,3,0,213
"I2850",-43.53530814,172.6336231,"Durham South","Tuam","","","2024-04-11","AM","07:00",52,"Tuam St Eastbound","Eastbound","Eastbound","Thru","I2728",-43.53531525,172.6306109,100,4,9,0,113
"I2850",-43.53530814,172.6336231,"Durham South","Tuam","","","2024-04-11","AM","07:00",54,"Tuam St Eastbound","Eastbound","Eastbound","Right","I2853",-43.53639852,172.6336311,15,0,0,0,15
"I2853",-43.53639852,172.6336311,"Durham South","St Asaph","","","2025-03-11","AM","07:00",4,"Durham St Southbound","Southbound","Southbound","Thru","I2850",-43.53530814,172.6336231,200,4,4,0,208
"I2853",-43.53639852,172.6336311,"Durham South","St Asaph","","","2025-03-11","AM","07:00",6,"Durham St Southbound","Southbound","Southbound","Right","I2727",-43.53640576,172.6306131,47,0,1,0,48
